,Response
7140807,0
4716043,0
8740603,0
2221471,0
6681488,0
5384892,0
2973152,0
5654891,0
5661286,0
3508786,0
3894161,0
2547330,0
6462483,0
8907861,0
8363748,1
10592668,0
5086639,1
3097071,0
9051991,0
1245860,0
6207611,1
4215091,0
8079153,0
908381,0
6412100,0
8731109,0
5463354,0
4478502,0
3382915,0
5189546,0
8866022,0
2536174,0
653714,0
5522781,0
6253403,0
6968007,1
11167378,0
1658140,0
6529701,0
1334672,0
8937288,1
7360052,0
8617389,1
4329638,0
4008661,1
6974713,0
6949173,0
10762551,0
83340,0
3907560,0
10120814,1
3463196,0
10798182,0
8199885,0
1787050,0
6285693,0
6755024,1
5364282,0
1515971,0
6860661,0
7979746,0
10282626,0
8779473,0
339512,0
10976059,1
4597090,0
5465685,0
885126,0
5793307,0
7104020,0
5816001,0
4770635,0
9198051,1
2027346,0
2754977,0
6649601,0
8587888,0
5622352,0
10907508,0
2440942,0
301507,0
2443150,0
7048440,1
6553199,0
4263674,0
7876591,0
6206917,0
3977381,0
5175720,0
10606187,0
7524056,1
8667847,0
4669732,0
2671043,0
5773739,0
4211792,0
6418485,0
245687,0
11351598,0
1267524,0
8969532,0
6629524,0
8391090,0
9066354,0
6972345,0
4797809,0
3330395,0
7499210,0
7443811,0
6094962,0
9730918,0
11336706,1
9569943,0
4815545,1
6699682,1
6926710,0
1158689,0
10334117,0
1609951,0
4465952,0
5352822,0
2777264,0
10495387,0
7350743,0
9265843,0
10877353,0
8755904,0
1620138,0
8423017,0
1956963,0
2980440,0
6631079,0
3990009,0
3335639,0
8877645,1
4565749,0
9167749,0
1857372,1
2039813,0
5784026,0
9016174,0
9777711,0
4754057,0
5440927,1
9121366,0
2879855,0
4355431,1
6371634,1
1076068,0
10593613,0
2852645,0
10855176,0
10792412,0
3057488,0
9760426,0
1728184,0
11479323,0
2341498,0
442206,0
9810585,0
2161412,0
5427133,0
2014142,0
200986,0
10488960,0
7374900,0
3751597,0
2273515,0
8898953,0
4193842,1
2268881,0
1121321,0
3027918,0
10749655,0
7398891,0
9458626,0
5159691,0
7542479,0
10726062,0
1428115,0
5736306,0
471543,1
8794908,0
4205401,0
10461309,0
3680858,0
1358065,0
2798176,0
10150214,0
872088,0
4924716,0
8441026,0
7408874,0
4635621,0
5280266,0
5995298,0
10891394,0
9630590,0
5182892,0
7315961,0
829003,0
8560232,0
1370837,0
3680921,0
4166671,0
791214,0
6414181,0
6451022,0
9949787,0
80826,0
11450161,0
10618031,1
350609,0
4021480,0
9339226,0
9698973,0
11208477,0
11097680,0
2069078,0
11367637,0
8228557,0
6299738,0
5849816,0
3666278,0
3937716,0
3266040,0
8633120,0
7059789,0
6308885,0
7020160,0
6521052,0
6214735,0
5941489,0
1178528,0
11061675,0
8111407,0
5827527,1
10911494,0
6212886,0
2101730,0
9579413,1
11333313,0
7791114,0
71733,0
9960195,0
7684582,1
4459282,0
7511130,1
10606842,0
9378367,0
10040495,0
10000393,0
6124283,1
5796521,1
9187648,1
5947096,0
5481097,0
304430,0
8819439,0
9719879,0
1988342,0
6653487,0
8493806,0
3778933,1
3667143,0
6716197,0
7342822,1
2416775,0
3045233,0
8810530,1
991345,0
7740318,0
8500144,0
4978837,0
6887217,0
11069827,0
1123807,0
3624076,0
6416121,0
9398423,0
10024697,0
5257898,0
1499748,0
3711076,0
8604606,0
6706500,0
1595079,1
8884655,0
4829102,0
8110583,0
7633919,0
2010169,0
4548266,0
2114088,0
4762040,0
4100841,0
10813335,0
1243962,0
9450395,0
7562393,1
9889794,0
8674042,0
1047697,0
3931618,0
2075240,0
10638158,1
8335387,0
1970985,0
2943246,1
5880960,1
8121319,0
6320160,0
7456451,0
6594218,0
10159802,1
7266886,0
2237017,1
5289607,1
1107925,0
7023172,0
7527794,0
1563216,0
3717960,0
5038800,0
8128649,0
9049177,0
8101277,0
7955990,0
2560188,0
9764693,0
8582632,0
8946598,0
6390764,1
698637,0
2912969,1
983489,0
11369355,1
7161963,0
749668,0
8615769,0
1598629,0
5983866,0
3999410,0
5156751,0
5458294,0
6654587,0
3298547,0
7710879,0
5240353,1
7682748,0
2785970,0
9686607,0
1546112,0
2234298,0
71893,0
2483613,0
5591816,0
945558,0
807322,1
10811290,0
9642546,0
5981554,1
6319731,0
9574297,0
6954453,0
4415426,0
6741384,0
352042,0
3428668,0
7004772,0
11113903,0
4233973,0
1830911,0
5196915,0
5620015,0
1788298,0
4128950,0
10311797,0
6792590,0
5907137,0
7183260,1
10986403,0
8770255,0
9105748,0
3418578,0
6298946,0
2495569,0
9132453,0
7127545,0
2506423,0
6836410,0
3290201,0
10776638,0
5919142,0
58607,0
448870,0
2468668,0
72322,1
5712226,0
3181941,0
8411040,0
10216975,0
1807411,0
3820973,0
8942091,0
8946556,0
4789794,0
9464793,1
313642,0
5547959,0
10251351,0
11100047,0
235604,0
10492040,0
239063,0
8208366,1
4222177,0
6914131,0
11099377,1
7631822,0
5840985,0
2863791,0
546538,0
1967139,0
3685947,0
9685783,1
142235,0
11478944,0
1318648,0
2384554,0
2402718,0
10735515,0
4922151,0
5394891,0
6761179,0
1898015,0
3866645,1
971196,0
11030547,0
4088941,1
3216796,0
5904969,0
8390974,0
6859375,0
2961944,0
7841892,0
1084145,0
5058453,0
2978177,0
1959763,0
877513,0
3163416,0
3056425,1
6936484,0
9367242,0
4421646,0
2113897,0
11220387,0
2135666,0
10588964,1
1048939,0
8528450,0
8205737,0
4227088,0
7860499,0
851744,0
6412636,0
3476647,0
1464482,0
4007450,0
6687117,0
3585234,1
4960150,0
4310759,0
3790028,0
7392529,0
11438718,0
7015601,0
3668042,0
9699242,1
2646602,0
4342910,0
5469829,0
4921370,0
2274642,0
6742038,1
5320762,0
8900526,0
5841463,0
10691596,0
8691863,0
5490185,0
5202614,0
10129039,0
7535564,1
7541598,0
10488438,0
7204427,0
6788347,0
86945,0
5982651,0
2741583,0
1308294,0
1361385,0
8545353,1
8890741,0
11134867,0
2286249,0
4977300,1
3629594,0
7528690,1
3179046,0
8184485,0
10801670,0
2741533,1
3694512,0
7247516,0
5698232,0
11447082,0
1572417,0
10385720,0
3491241,1
5463379,0
3319699,0
5083529,1
3465300,0
1089350,0
6033622,0
3550122,0
3247180,0
10009577,0
856111,0
946477,0
5699368,0
10503753,0
838012,0
6734963,1
5076806,0
7256001,0
3392296,0
1838444,0
5138870,0
9428557,0
6039684,0
4631905,0
5327601,0
9640545,0
398104,0
10416775,0
45998,0
3459014,0
5513065,1
7003463,0
5214181,0
10551945,0
5537197,0
5445017,0
4757694,0
1714533,0
10201345,0
2254494,0
4536081,0
2202679,0
5252754,0
9064882,0
11198913,0
10108734,0
8799281,0
1235120,0
8257117,0
7974816,0
6458024,0
10986070,0
9996519,0
3567218,0
3541017,0
6284652,0
2174526,0
9516843,1
1760576,0
8586190,0
9204181,0
8091177,0
5458367,0
10456130,0
2408361,0
11388713,1
7236011,0
5849007,0
5272331,0
6786338,0
8614386,0
3646347,0
11219433,0
2332147,0
2055425,0
4657951,0
6270117,0
7895514,0
5421095,0
1787226,0
8816912,0
8261056,0
4606645,0
2491337,0
6832484,0
1104533,0
16243,0
9152655,0
7996732,0
152957,0
164905,0
3433368,0
1255727,0
4703931,0
789036,0
1429319,0
4206974,0
5265802,0
9614415,0
461348,0
3993749,0
8595137,1
11387402,0
8603085,0
8817919,0
4579519,0
5646930,0
1568541,0
7031554,1
9063783,1
11290947,0
5555918,0
4612063,0
4069578,0
10102161,0
10518670,0
9848748,0
3556943,0
6072556,0
4391559,0
6504383,0
8555696,0
2514802,1
7177896,0
10855468,0
3574831,0
1016740,1
5176976,0
7006070,0
11136032,0
7621217,0
2477162,1
8273455,0
5031906,1
10910668,0
4196512,1
10733121,0
7408924,0
7497394,0
11245011,0
649758,0
9741081,0
676486,0
8407615,0
1031789,0
947747,0
5800189,0
6216455,0
8160208,0
10655329,0
7886069,0
3909420,0
314665,0
3424360,0
3328665,1
6215654,1
5474105,0
4341080,0
5085880,0
6089554,0
10220851,0
8596761,0
10387883,0
10594235,0
11411795,0
5965305,0
3925718,0
5799913,0
4310434,1
10472328,0
78706,0
6340134,0
4490048,0
11028305,0
10032898,1
9170901,0
2379502,0
10897161,0
3100232,0
4194555,0
6202730,0
9155766,0
3471116,0
4692311,0
9645299,0
10064087,0
1038846,0
10598560,0
7591979,0
9074835,0
8794592,0
8617831,0
438930,0
10426994,0
2518048,0
293683,0
7240894,0
8005871,0
5895134,1
4820566,0
553906,0
3270477,0
1974743,0
6553709,0
5979594,0
2766770,0
5666181,0
2318164,0
3550900,1
535767,0
2353079,0
299436,0
6742229,0
221960,0
7965754,0
6614830,0
9399551,0
4708741,1
1605703,0
10630317,0
1497301,0
7293594,0
10365049,0
5823892,0
8540690,0
3190102,0
2674218,0
98796,0
7159356,0
8459109,0
10742060,0
2215591,0
10535231,0
6315636,0
7349352,0
7014333,0
224493,0
7370769,0
8517363,0
10988054,0
6797624,0
5244231,0
10161225,0
10713733,0
10408441,0
8441697,0
7726837,0
2342140,0
10935582,0
10608943,0
8578669,0
837995,0
9015845,0
5029860,0
5643011,0
6475321,0
3619839,0
5927968,0
9533680,0
7879065,0
10018622,0
837066,0
9087570,0
2180774,1
4732767,0
6203089,0
575259,0
9283654,0
10541008,0
3700977,0
3188192,0
1880615,0
4625884,1
2640956,1
9060242,0
9909778,0
7346190,0
10546720,0
621073,0
4779040,0
5559454,0
2014912,0
9878946,1
1435498,1
11149159,0
11229815,0
4890431,0
3609957,0
5152427,0
6364489,0
2118185,0
1354675,0
6127246,0
2894828,1
10623753,0
9310105,0
4335769,0
6385123,0
2896557,0
9494520,0
5004751,0
2871898,0
9750835,0
11172792,0
9248925,0
8780174,0
6776562,0
2169383,0
652494,0
912747,0
728631,0
7850960,0
2479416,0
1514479,1
11402889,0
10957082,0
10729382,0
8994297,0
2391441,0
1250778,0
9929911,0
2430138,0
7135718,1
7701675,0
5155749,0
7113473,0
5688418,0
3020279,0
805145,0
8159716,0
3802760,0
6101796,0
148422,0
6893013,0
5647648,0
148194,0
3855437,0
10698003,0
11237185,0
6828393,0
54992,0
2026467,0
6881192,0
2983980,0
3785692,0
9818855,0
5605939,0
2800603,0
967707,0
7115727,1
6995566,0
7995221,0
1238843,0
9342350,0
7995804,0
11167677,0
2841853,0
6900928,0
1632492,0
11005559,0
9462630,0
9490670,0
7963682,1
8133137,0
10856738,1
8585050,0
8344629,0
9263362,0
1790594,0
5972113,0
10661633,0
10645563,0
10233415,0
613195,0
4199898,0
8874668,0
812475,0
10344922,0
1009834,1
4536962,0
681001,0
2464838,1
1446798,0
8613544,0
11373380,0
5056299,0
9598840,0
6914625,0
2290269,0
692066,0
4753291,1
362196,0
10552263,0
5824779,0
1375116,0
2025582,1
4160795,0
3416476,0
69022,1
1635719,0
3965900,0
10741512,0
7338147,0
7978925,0
2488976,0
555376,0
2893610,0
4528790,1
10234706,0
9406564,0
1491282,0
2565837,0
7006501,0
11285627,0
3466159,0
7863482,0
9328887,0
10694096,0
2847260,0
4620787,0
9744628,0
6813778,0
9869586,0
2213765,0
896856,0
9792289,0
10779961,0
8489212,0
5088489,0
5456136,0
8841109,0
3665892,0
6931398,0
2539981,0
9422403,0
10403303,0
8150110,1
10961148,0
5434675,0
8754355,0
8716469,0
8970862,0
1955518,0
3932598,0
3331023,0
4953031,0
8558194,0
8883007,0
3803419,0
4073932,0
9051733,0
2268179,0
2459800,0
9137842,0
429236,0
10021887,0
10461691,1
3854388,1
3749848,0
3849855,0
7788897,0
8526870,1
4499094,0
7580362,1
3585525,0
5304571,0
28735,0
3010875,1
11054474,0
2942857,0
8396319,1
10768517,0
551807,0
2906237,1
8323699,0
8621997,0
4037661,1
9029210,0
2911221,0
2676086,0
9816458,0
2074277,0
9521765,0
5459623,0
8411748,0
2314030,0
46562,0
4299873,0
3970011,0
10090300,0
1612447,0
3938921,1
8386439,0
3536730,0
10166773,0
6093724,0
5710871,0
8765941,0
7736812,0
11057873,0
8623362,0
10887798,0
1810260,0
5894600,1
177102,1
8935067,0
8338483,0
10872891,0
8959065,1
1110725,0
11410832,0
5949975,0
9535302,0
4715307,0
9764918,0
7863667,1
3683663,0
10695667,1
637189,0
168677,0
3864874,1
9930476,0
3955712,1
6819109,0
9950349,0
7546540,0
9143183,0
11295760,0
1762851,0
4828231,0
969606,0
3678543,0
9872736,0
4415654,0
11298367,0
2885467,0
68718,0
9774157,0
2402851,0
1767765,0
8944464,0
10274454,0
4551912,0
11365523,0
4953347,0
4448746,0
7570048,0
5853945,0
1010231,0
6470069,0
207930,0
8306411,0
7083620,0
1218339,0
191007,0
151762,0
1207954,0
3952096,0
2345671,0
5287413,0
6738807,0
10344915,0
9107056,1
9073727,0
1354180,0
2654033,0
7449382,0
585475,0
7278031,0
1677893,0
6868398,0
11428491,0
5010401,0
8043310,0
4124083,1
7126501,0
11319939,0
7721752,0
4647722,0
9457073,0
3407943,0
6604301,0
9882594,1
4258993,1
1652066,0
11117885,0
3559617,1
3534582,0
9207970,0
6898105,0
7223442,0
8302851,0
3332981,1
2526978,0
10709034,1
11070503,0
3734154,0
7019608,0
1132384,0
548617,0
621936,0
9426668,0
1000222,0
400179,0
4260139,0
7956346,0
3876110,0
4291731,1
1607335,0
5609050,0
2844865,0
1886612,0
10443156,0
4334906,0
203729,0
6408007,1
2937640,0
5219291,0
5671755,0
7854288,0
1600259,0
5298761,0
9214287,0
6223103,0
10308671,0
4018126,0
5711486,0
1299368,0
3881204,0
6724155,0
11502052,0
6985425,0
3958983,0
4349565,0
4836505,0
10811056,0
2811358,0
6516957,0
3927677,1
710797,0
9999139,0
6055438,0
10279239,0
968405,0
6421422,0
6831683,0
10820317,0
5826987,0
7468,0
8212203,0
5534638,0
2552234,0
5530658,0
8277449,1
4307223,0
10109804,0
6590932,0
2243240,0
10198770,0
10848070,0
6271368,0
8765034,0
1360204,0
4121926,0
1765901,0
5636687,1
7917275,0
11299816,0
9104164,0
8441915,0
9232755,0
4930702,0
1281733,1
7747712,0
7736429,0
11004919,0
9877366,0
9132100,0
2495034,0
10997541,0
4804408,0
1202540,0
8927122,0
10338563,0
6747296,0
4736383,1
3043817,0
2677060,1
2468768,0
3532318,0
8637138,0
2402610,0
4621419,0
7574666,0
576449,0
10941429,0
6397420,0
3242855,0
6717251,1
9729238,0
6829064,0
3728603,0
9562088,0
6156177,0
45752,0
1727608,0
724861,0
792636,0
960327,0
3785863,1
8149570,0
10870443,0
1750135,1
9792882,0
10277921,0
196027,0
1980241,0
515356,0
297504,0
1825870,0
7190583,0
5421579,1
10876629,0
1478875,0
3323318,0
5469762,0
4304601,0
8093460,0
1819006,0
5572772,0
7899437,0
9233001,0
10328486,0
918272,0
5134727,0
3467953,0
9111459,0
11336105,0
873733,0
7001251,0
7283498,1
4817295,0
1956030,1
1485851,0
4078321,0
8422708,0
687601,0
235702,0
5046114,0
9752776,0
10396608,0
2713810,0
1597205,0
4140107,1
2895741,0
3120415,0
7955314,0
3915411,0
1936007,0
3842064,0
8893606,0
4611913,0
11309953,0
6195625,0
8813527,0
6366672,0
8956563,0
3371474,0
8654537,0
2716651,0
4737049,0
11322359,0
10862102,0
9275609,0
1398796,1
5531929,0
1214507,0
2731311,0
856049,0
8368684,0
5349345,0
6860553,0
3060840,1
7735308,0
11017688,0
1132142,0
2428980,0
5723240,0
6427691,0
3808779,0
8113258,0
3889833,0
483303,0
6375446,0
3575982,0
5039133,0
9911196,0
3261182,1
1009869,0
4023136,0
6949805,0
11504560,0
4562616,0
6386550,0
8185235,0
50033,0
1773249,0
2066981,0
7247271,0
4456633,0
5353486,1
10217824,0
2578133,0
2990720,0
7600943,0
8751777,0
2606890,0
8635660,0
10759110,0
11346631,0
2597040,0
8453380,0
4137163,0
10513309,0
4558739,0
8817412,0
10830459,0
7330680,0
7299983,0
10447562,1
8043840,0
9906887,0
2251502,0
2059194,0
8480119,1
7441148,0
5597434,0
8033188,0
5924991,0
3503105,0
4083053,0
720859,0
10662158,0
11003237,0
9506734,0
11300195,0
2250414,0
5987768,0
2122973,0
11148469,0
3445349,0
3266239,1
1208283,0
1520343,0
7646760,0
4450087,0
9833464,0
10183449,0
11180057,0
449028,0
8300705,1
2979334,0
4538684,0
6261172,0
9714398,0
6662577,0
9874074,1
10978072,0
9402787,0
3562342,0
6910295,0
3765871,0
6410144,0
8812763,0
10047894,0
8565782,0
9711179,0
4242399,0
8648206,1
2315078,1
10683985,1
9744737,0
5060318,0
8430613,0
6487977,0
2187029,0
2450345,0
7226349,0
1165677,0
4896529,0
2104939,0
9590315,0
6831133,0
9000467,0
9037860,1
3504668,0
8332809,0
4613347,0
2908486,0
10056748,0
11378001,0
7319499,0
646703,0
1158612,0
3465168,0
1542392,0
691981,0
9066733,0
6073299,0
248337,0
1403494,0
3669869,0
6451565,0
9014195,0
9419815,0
7068988,0
2114188,0
6540053,0
876466,0
7788450,0
3960904,0
5376007,0
9423590,0
7016129,0
203496,0
8670300,0
8639864,0
300343,0
22554,0
2138988,0
1474123,0
11063827,0
170904,0
10664482,0
2299979,0
5401256,0
5853156,0
11216996,0
9872175,0
717183,0
1284093,0
9672635,0
5950435,0
7430021,0
3474320,0
3246936,0
4324429,0
11221383,0
3075793,0
1000755,0
2373604,0
7268480,0
1383586,0
8302085,1
5759358,0
2081480,0
1713664,0
5899188,0
10117158,0
10218368,0
10487018,1
3379438,0
11206542,0
11411045,0
6065099,0
6551064,0
9585499,0
11014343,0
6223,0
3644004,0
2235047,0
572418,0
5555261,0
2487719,0
9519974,0
7775461,0
6711425,0
11124804,0
10261874,0
5568938,0
7484899,0
2102944,0
10648199,0
10592842,0
8209327,0
3586267,0
3821349,0
7425607,0
11228917,0
9051042,0
2292090,0
27767,0
10396234,0
8673345,0
11396972,0
10700857,0
8599713,0
7225568,0
6967066,0
10153549,1
3810626,0
2131865,1
109505,0
8738189,0
5189329,0
2097244,0
3933113,1
6226596,0
9107862,0
6039379,0
6117722,0
3258664,0
4542519,0
11101700,0
10387221,0
3689451,0
3976298,0
871524,0
699467,1
4633915,0
2285855,0
2438927,0
7503538,0
6406890,0
6650229,0
8757266,0
636492,0
9650670,1
1657112,0
11121398,0
899585,0
3743495,0
215823,0
10879052,0
9632363,0
2827859,0
5577243,0
6000244,0
5078392,0
2011541,0
9611378,0
4077520,0
7674189,0
8427641,0
1849432,0
11116646,0
8894175,0
5052271,0
9118185,0
6345992,0
74706,0
4976076,0
5068238,0
5347159,0
9200122,0
7247117,0
7437319,0
1402914,0
10745937,0
9536523,0
6045710,1
6241719,0
5581294,1
6214309,0
4258183,0
1217282,0
7051427,0
3303807,0
9326118,0
4867527,1
2201653,0
1245303,0
3006476,0
3547920,0
8422136,0
94915,0
3504253,0
11350515,0
4914419,0
3895794,1
1915975,1
7985936,0
1669842,0
4765201,0
4134413,1
1799033,0
7570763,1
3587135,0
7590424,0
9135323,0
6831890,1
2181939,0
10924260,0
4482912,0
5243150,0
11277223,0
11372511,0
4026034,1
6204416,1
8949078,1
2956906,0
11139340,0
6159009,1
927355,0
2195762,1
7936834,0
6638193,0
8194507,0
10077012,0
6526981,0
9804403,0
2496168,0
4026278,0
6236975,0
9361687,1
7494248,0
5618148,1
9740892,0
111922,1
3125955,0
4227529,0
10004829,0
9658520,1
1060171,0
3156925,0
9904694,0
8221902,0
3859883,0
1460091,1
5599719,0
8037916,0
2072071,0
10644200,0
266875,0
9146209,1
4470867,0
10019689,0
5464451,0
4967832,0
6452556,0
295299,0
8722163,0
3953278,0
1679191,0
7706961,0
3272981,0
3490692,1
4218321,0
11136095,1
6062775,0
9805366,0
11064611,0
305420,1
11433664,0
8606678,1
8906342,0
1074220,0
5810448,0
2529998,0
1337999,0
4949802,0
3964394,0
2088677,1
6906084,1
8916960,0
9853171,1
10118809,1
3274120,0
6562217,0
3029576,0
10490138,0
8302147,0
363297,0
2681913,1
11414466,0
3457532,0
5076724,0
2664234,0
10268743,0
11141356,0
2805869,0
1741662,0
7761281,0
4021308,0
8725502,0
9228394,0
10036217,0
673923,0
1737908,0
4200440,0
938796,0
4138948,1
4880229,1
1666921,0
1218134,0
5302628,1
6007713,0
3070537,0
2533676,0
1365520,0
7094355,0
11383672,0
1597828,1
268113,0
1897038,0
3789037,0
10189606,1
6786510,0
796833,0
2256633,0
1363218,0
7174116,1
8248290,0
3548098,0
4697255,0
2961332,0
2889266,0
7986691,0
412278,0
30564,0
2739171,0
3878770,0
5814481,0
506557,0
2487847,0
8860693,0
10880137,0
9904558,1
10848589,1
2000323,0
11316354,0
4224403,0
6658779,0
9554799,0
4461868,0
2169465,0
2208874,1
3598246,1
2795127,0
9172736,1
5462074,0
1044687,1
10558100,0
285440,0
8438020,0
6350530,0
4079405,0
10336023,0
4968714,0
8584800,0
7980245,0
6203331,0
388579,0
6531355,1
2994703,0
2929671,0
1551970,0
9815637,0
714109,0
8753958,0
3981133,0
6524307,1
9635511,0
9623088,0
10265971,0
3665550,0
1393353,0
6772412,0
1068696,0
9263178,1
6065010,0
10737685,0
5277795,0
2372470,0
5242834,0
4853732,0
726162,0
7603307,0
3507617,0
8349853,0
5162033,0
5244667,0
4673446,0
6594878,0
5071806,0
3738509,0
10689706,0
2560025,0
9643858,0
5453287,0
338296,0
6712645,0
10341931,0
10210999,0
4051363,0
4504709,0
1259428,0
11366086,0
358107,0
2223449,0
11453639,0
2536645,0
276840,0
230,0
5348857,1
200756,0
105677,0
6878874,1
9260517,0
1714165,0
4710532,0
7600220,1
3086299,0
3184078,0
2267425,0
1181860,0
7057852,0
10252644,0
10995753,0
11200793,1
8802184,0
2880297,0
9808208,0
6472347,1
10128804,0
9499398,0
3521220,0
5974026,0
770580,0
8362045,0
8990878,0
4612852,0
6887236,1
8575697,0
8889509,1
5714654,0
8737778,1
3621646,0
602154,0
5479083,1
2039021,0
1005045,0
3469273,1
7202285,0
5032986,0
9662961,0
4254950,0
7905678,1
7496658,0
2560389,0
303644,0
6618712,0
7986991,0
612272,0
4437253,0
1418381,0
10416439,0
4359646,0
6763982,0
1437900,0
10309935,0
11469673,1
10230302,0
5031066,0
6656292,0
9351152,0
6396701,0
4121851,0
6456399,0
5458,0
4734503,0
7376421,0
2612558,0
6752498,0
7291186,0
11102923,1
8526280,1
11099779,0
10883351,0
846142,0
144221,0
6459065,1
7345193,0
5204983,0
409926,0
10221365,0
5147102,0
2541149,0
5135038,0
3714762,0
2525619,0
5698967,0
11272207,0
5679701,0
3976290,0
6133924,0
6081599,0
3086312,0
8436332,0
10704091,0
1208365,0
567248,0
3424044,0
64484,0
1229848,0
6509586,0
5923181,0
1624004,0
6262399,0
4510607,0
5155457,0
11490213,1
634737,0
9007847,0
976136,0
3997971,0
7927504,0
11455884,0
2223190,0
2514073,0
10483396,1
2883222,0
8347814,0
7580404,0
6235711,0
8972082,0
9869508,0
620018,0
2739627,0
3569860,0
5604118,0
3119337,0
4409867,0
1698169,0
7029009,0
5838003,0
9381837,1
6541417,0
6452067,0
3617674,0
5473533,0
8816340,0
6047178,0
6487801,0
3838311,0
9117363,0
267627,0
414299,0
2502811,0
7128794,0
821962,0
5770544,0
2572681,1
3785421,0
9754466,0
2972833,0
9152108,1
8778902,1
7059450,0
344977,0
2851181,0
639290,0
8250351,0
7466569,0
8915501,0
1298898,0
7957884,0
152292,1
10122314,0
3866997,0
2011999,0
4024777,0
120028,0
9762651,0
3868837,0
1045422,0
1480041,0
7186631,0
8521175,0
4823194,0
10065132,0
2519413,0
3553845,0
8377401,0
3873971,0
6497418,0
5529828,0
10793413,1
36519,1
4592993,0
10290347,0
5200987,0
2926607,0
4619705,0
10231892,0
3224033,0
10355730,1
6638898,0
3445579,1
10268638,0
3619836,0
585183,0
10812319,0
9563211,0
7445542,0
952499,1
5207565,0
7378927,0
8099147,0
748925,0
7355588,0
6518999,0
10832714,1
8814821,0
9237072,0
205872,0
10263170,0
10199855,1
5574100,0
4049615,0
4227136,0
4943279,0
8372929,0
4065636,0
59828,0
2522453,0
9531091,0
5886068,0
7723562,0
3715725,0
8378007,1
151702,1
4769166,0
4095249,0
1986340,0
5694161,0
4056483,0
7930344,0
3395911,0
9326055,0
11401008,0
10276159,0
1644987,0
8053987,0
10159658,1
3809058,1
171123,0
11326179,0
1038966,0
750578,0
296668,0
10350666,0
10114507,0
7674808,0
3030493,0
11137277,0
9390257,1
10600933,0
8352322,0
11249097,0
10121863,0
8065676,0
9439810,0
1417640,0
6040642,0
6805220,0
3496081,0
5854021,0
9715486,0
2734990,0
3854053,0
9267016,1
1360707,0
4740485,1
10691930,0
5670404,0
130891,0
3883463,0
5168124,0
604511,0
3220009,0
8696247,0
5727694,0
4720157,0
1014841,0
2593534,0
1964031,0
8000067,0
1358600,1
806588,0
3259298,0
2622414,0
5653475,0
1137133,0
4899117,0
4943293,0
8612794,1
7491621,0
626518,0
2726474,0
8874815,0
